时间戳[G]	当前价[0]	成交总额[2]	成交总量[1]	原始成交总量[v]	持仓量[3]	昨结算[4]	成交笔数[5]	开盘价[8]	最高价[9]	最低价[a]	今结算[b]	前收盘[c]	证券状态[h]	市盈率2[7]	多档委买价[d]	多档委买量[e]	多档委卖价[f]	多档委卖量[g]
2019-12-2409:58:33	16.28	163026602.06	99974	0	13	0.00	5792	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	130,74,383,2532,1089	16.290000,16.300000,16.310000,16.320000,16.330000	703,547,437,312,777
2019-12-2409:58:30	16.28	163026602.06	99974	0	13	0.00	5792	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	130,74,383,2532,1103	16.290000,16.300000,16.310000,16.320000,16.330000	703,547,437,306,777
2019-12-2409:58:27	16.29	162969527.91	99939	0	13	0.00	5789	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	126,74,383,2532,1103	16.290000,16.300000,16.310000,16.320000,16.330000	722,547,437,306,777
2019-12-2409:58:24	16.29	162920607.21	99909	0	13	0.00	5785	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	153,74,383,2529,1103	16.290000,16.300000,16.310000,16.320000,16.330000	725,627,437,306,777
2019-12-2409:58:21	16.29	162883101.34	99886	0	13	0.00	5784	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	151,79,383,2529,1103	16.290000,16.300000,16.310000,16.320000,16.330000	720,627,437,306,777
2019-12-2409:58:18	16.29	162883101.34	99886	0	13	0.00	5784	16.23	16.39	16.23	0.00	16.24	0	0.00	16.280000,16.270000,16.260000,16.250000,16.240000	151,81,383,2529,1103	16.290000,16.300000,16.310000,16.320000,16.330000	720,627,437,306,777
2019-12-2409:58:15	16.28	162747754.07	99803	0	13	0.00	5780	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	80,367,2529,1103,887	16.280000,16.290000,16.300000,16.310000,16.320000	80,713,627,437,306
2019-12-2409:58:12	16.29	162739600.62	99798	0	13	0.00	5779	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	79,367,2529,1103,887	16.290000,16.300000,16.310000,16.320000,16.330000	1220,627,437,306,777
2019-12-2409:58:09	16.27	162706986.82	99778	0	13	0.00	5777	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	79,244,2529,1090,887	16.290000,16.300000,16.310000,16.320000,16.330000	1240,627,437,306,777
2019-12-2409:58:06	16.27	161808830.46	99226	0	13	0.00	5741	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	535,244,2529,1090,887	16.290000,16.300000,16.310000,16.320000,16.330000	1288,627,437,306,777
2019-12-2409:58:03	16.28	161632713.78	99118	0	13	0.00	5730	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	517,234,2529,1090,887	16.280000,16.290000,16.300000,16.310000,16.320000	51,1338,627,437,306
2019-12-2409:58:00	16.28	161580531.06	99086	0	13	0.00	5726	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	517,224,2530,1090,887	16.280000,16.290000,16.300000,16.310000,16.320000	60,1338,627,450,306
2019-12-2409:57:57	16.27	161578900.35	99085	0	13	0.00	5725	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	475,224,2530,1090,882	16.280000,16.290000,16.300000,16.310000,16.320000	61,1338,627,450,306
2019-12-2409:57:54	16.28	161534871.18	99058	0	13	0.00	5721	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	463,254,2530,1090,882	16.280000,16.290000,16.300000,16.310000,16.320000	69,1338,627,450,306
2019-12-2409:57:51	16.28	161452695.04	99007	0	13	0.00	5717	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	460,244,2540,1090,882	16.280000,16.290000,16.300000,16.310000,16.320000	119,1338,627,450,306
2019-12-2409:57:48	16.28	161452695.04	99007	0	13	0.00	5717	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	460,229,2540,1090,882	16.280000,16.290000,16.300000,16.310000,16.320000	78,1338,627,437,306
2019-12-2409:57:45	16.28	161438018.56	98998	0	13	0.00	5712	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	431,229,2540,1089,882	16.280000,16.290000,16.300000,16.310000,16.320000	75,1338,627,418,306
2019-12-2409:57:42	16.28	161393989.12	98971	0	13	0.00	5710	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	429,199,2540,1089,882	16.280000,16.290000,16.300000,16.310000,16.320000	68,1338,607,418,306
2019-12-2409:57:39	16.28	161390727.68	98969	0	13	0.00	5709	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	413,198,2540,1089,882	16.280000,16.290000,16.300000,16.310000,16.320000	70,1338,607,418,306
2019-12-2409:57:36	16.27	161358113.28	98949	0	13	0.00	5707	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	401,188,2540,1089,882	16.280000,16.290000,16.300000,16.310000,16.320000	90,1338,607,418,306
2019-12-2409:57:33	16.27	161358113.28	98949	0	13	0.00	5707	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	351,84,2540,1059,876	16.280000,16.290000,16.300000,16.310000,16.320000	90,1338,607,418,306
2019-12-2409:57:30	16.26	161196672.00	98850	0	13	0.00	5701	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	81,2540,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	99,90,1338,607,380
2019-12-2409:57:27	16.26	161151011.84	98822	0	13	0.00	5697	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	91,2540,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	86,90,1338,607,380
2019-12-2409:57:24	16.27	161010126.55	98735	0	13	0.00	5693	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	160,2539,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	89,90,1338,607,380
2019-12-2409:57:21	16.27	160726379.53	98561	0	13	0.00	5680	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	33,2574,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	70,90,1338,607,380
2019-12-2409:57:18	16.27	160726379.53	98561	0	13	0.00	5680	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	32,2574,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	53,90,1338,607,380
2019-12-2409:57:15	16.26	160719856.61	98557	0	13	0.00	5678	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	32,2574,1059,875,297	16.280000,16.290000,16.300000,16.310000,16.320000	74,1338,607,380,306
2019-12-2409:57:12	16.27	160598536.68	98482	0	13	0.00	5675	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	34,2564,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	6,141,1338,607,380
2019-12-2409:57:09	16.26	160500692.28	98422	0	13	0.00	5670	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	42,2564,1059,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	41,141,1338,607,380
2019-12-2409:57:06	16.25	160468077.48	98402	0	13	0.00	5669	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	50,2560,959,875,297	16.270000,16.280000,16.290000,16.300000,16.310000	41,121,1338,607,380
2019-12-2409:57:03	16.25	160468077.48	98402	0	13	0.00	5669	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2559,959,873,297,1214	16.270000,16.280000,16.290000,16.300000,16.310000	41,71,1338,607,380
2019-12-2409:57:00	16.26	160437093.42	98383	0	13	0.00	5665	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	3,2575,959,863,297	16.270000,16.280000,16.290000,16.300000,16.310000	21,91,1338,607,380
2019-12-2409:56:57	16.27	160393063.44	98356	0	13	0.00	5661	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2575,959,853,297,1214	16.270000,16.280000,16.290000,16.300000,16.310000	6,108,1338,607,380
2019-12-2409:56:54	16.27	159915587.12	98062	0	13	0.00	5631	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	164,2672,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	35,108,1338,607,380
2019-12-2409:56:51	16.27	159915587.12	98062	0	13	0.00	5631	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	146,2672,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	30,108,1338,607,380
2019-12-2409:56:48	16.27	159915587.12	98062	0	13	0.00	5631	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	108,2662,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	30,104,1338,607,380
2019-12-2409:56:45	16.27	159909064.08	98058	0	13	0.00	5628	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	102,2660,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	34,104,1338,607,380
2019-12-2409:56:42	16.27	159900910.28	98053	0	13	0.00	5626	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	88,2654,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	37,104,1338,607,380
2019-12-2409:56:39	16.27	159692173.00	97925	0	13	0.00	5618	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	82,2658,954,853,297	16.270000,16.280000,16.290000,16.300000,16.310000	165,104,1338,610,380
2019-12-2409:56:36	16.27	159675865.40	97915	0	13	0.00	5616	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	2,80,2658,954,850	16.280000,16.290000,16.300000,16.310000,16.320000	104,1338,610,380,316
2019-12-2409:56:33	16.26	159672603.88	97913	0	13	0.00	5615	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	78,2647,954,850,297	16.280000,16.290000,16.300000,16.310000,16.320000	104,1338,610,380,316
2019-12-2409:56:30	16.26	159662819.32	97907	0	13	0.00	5613	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	1,83,2644,954,846	16.280000,16.290000,16.300000,16.310000,16.320000	84,1338,608,380,316
2019-12-2409:56:27	16.26	159656296.28	97903	0	13	0.00	5611	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	68,2644,954,846,296	16.280000,16.290000,16.300000,16.310000,16.320000	84,1338,608,380,316
2019-12-2409:56:24	16.26	159406136.73	97749	0	13	0.00	5602	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	88,2644,954,846,296	16.270000,16.280000,16.290000,16.300000,16.310000	2,210,1338,608,380
2019-12-2409:56:21	16.26	159406136.73	97749	0	13	0.00	5602	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	66,2644,954,846,296	16.280000,16.290000,16.300000,16.310000,16.320000	143,1338,608,380,316
2019-12-2409:56:18	16.26	159340905.93	97709	0	13	0.00	5598	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	59,2644,954,846,296	16.280000,16.290000,16.300000,16.310000,16.320000	168,1338,608,380,316
2019-12-2409:56:15	16.26	159287090.52	97676	0	13	0.00	5594	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	60,2637,954,846,296	16.280000,16.290000,16.300000,16.310000,16.320000	130,1338,608,380,316
2019-12-2409:56:12	16.26	158750883.34	97346	0	13	0.00	5554	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	368,2637,954,846,300	16.280000,16.290000,16.300000,16.310000,16.320000	130,1338,608,380,316
2019-12-2409:56:09	16.26	157116460.44	96342	0	13	0.00	5531	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	338,2642,954,846,285	16.270000,16.280000,16.290000,16.300000,16.310000	436,692,1338,608,380
2019-12-2409:56:06	16.26	156894000.15	96205	0	13	0.00	5523	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	316,2634,954,846,285	16.270000,16.280000,16.290000,16.300000,16.310000	568,662,1338,658,380
2019-12-2409:56:03	16.27	156822243.63	96161	0	13	0.00	5520	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	303,2626,954,846,285	16.270000,16.280000,16.290000,16.300000,16.310000	580,662,1338,658,380
2019-12-2409:56:00	16.26	156708085.53	96091	0	13	0.00	5516	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	275,2626,954,846,285	16.270000,16.280000,16.290000,16.300000,16.310000	649,662,1338,658,380
2019-12-2409:55:57	16.26	156131055.60	95736	0	13	0.00	5514	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	271,2626,954,834,285	16.270000,16.280000,16.290000,16.300000,16.310000	999,402,1338,658,380
2019-12-2409:55:54	16.26	156108223.70	95722	0	13	0.00	5512	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	265,2625,954,834,285	16.270000,16.280000,16.290000,16.300000,16.310000	999,402,1338,658,380
2019-12-2409:55:51	16.26	156093546.05	95713	0	13	0.00	5510	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	273,2623,954,834,285	16.270000,16.280000,16.290000,16.300000,16.310000	989,402,1338,658,380
2019-12-2409:55:48	16.27	156085391.80	95708	0	13	0.00	5509	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	251,2623,964,834,285	16.270000,16.280000,16.290000,16.300000,16.310000	989,402,1338,658,380
2019-12-2409:55:45	16.26	156069083.30	95698	0	13	0.00	5505	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	256,2613,969,834,285	16.270000,16.280000,16.290000,16.300000,16.310000	931,402,1338,658,380
2019-12-2409:55:42	16.27	156060929.05	95693	0	13	0.00	5503	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	209,2613,969,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	931,402,1338,667,380
2019-12-2409:55:39	16.26	156047882.25	95685	0	13	0.00	5502	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	206,2213,968,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	909,402,1338,667,380
2019-12-2409:55:36	16.27	155956554.65	95629	0	13	0.00	5494	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	188,2212,968,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	23,402,1338,664,384
2019-12-2409:55:33	16.27	155886428.10	95586	0	13	0.00	5488	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2197,967,733,281,1181	16.270000,16.280000,16.290000,16.300000,16.310000	52,402,1338,664,384
2019-12-2409:55:30	16.27	155861965.35	95571	0	13	0.00	5486	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2197,967,733,281,1183	16.270000,16.280000,16.290000,16.300000,16.310000	47,387,1338,664,384
2019-12-2409:55:27	16.25	155816301.55	95543	0	13	0.00	5482	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2207,967,733,281,1183	16.270000,16.280000,16.290000,16.300000,16.310000	7,360,1338,644,384
2019-12-2409:55:24	16.25	155773223.76	95516	0	13	0.00	5477	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2217,967,733,281,1183	16.270000,16.280000,16.290000,16.300000,16.310000	9,327,1338,677,384
2019-12-2409:55:21	16.27	154815495.03	94927	0	13	0.00	5462	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	241,2564,967,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	5,327,1338,627,384
2019-12-2409:55:18	16.28	154813864.14	94926	0	13	0.00	5461	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	158,2555,967,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	6,327,1338,627,384
2019-12-2409:55:15	16.27	154647513.36	94824	0	13	0.00	5450	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	2,45,2545,967,733	16.280000,16.290000,16.300000,16.310000,16.320000	417,1338,615,384,306
2019-12-2409:55:12	16.26	154645882.47	94823	0	13	0.00	5449	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	40,2543,967,733,281	16.270000,16.280000,16.290000,16.300000,16.310000	1,317,1338,615,384
2019-12-2409:55:09	16.26	154623050.01	94809	0	13	0.00	5440	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2528,967,733,281,1181	16.260000,16.270000,16.280000,16.290000,16.300000	14,1,247,1338,615
2019-12-2409:55:06	16.28	154614895.56	94804	0	13	0.00	5435	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.250000,16.240000,16.230000,16.220000	4,2528,967,733,281	16.280000,16.290000,16.300000,16.310000,16.320000	247,1332,615,384,306
2019-12-2409:55:03	16.28	154606741.11	94799	0	13	0.00	5431	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.250000,16.240000,16.230000,16.220000	6,2528,967,733,281	16.280000,16.290000,16.300000,16.310000,16.320000	250,1332,545,384,306
2019-12-2409:55:00	16.26	154473955.30	94717	0	13	0.00	5424	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	2,2528,967,733,281	16.280000,16.290000,16.300000,16.310000,16.320000	320,1332,787,384,306
2019-12-2409:54:57	16.28	154418504.70	94683	0	13	0.00	5416	16.23	16.39	16.23	0.00	16.24	0	0.00	16.270000,16.260000,16.250000,16.240000,16.230000	13,10,2529,967,743	16.280000,16.290000,16.300000,16.310000,16.320000	320,1325,787,384,306
2019-12-2409:54:54	16.27	154361423.20	94648	0	13	0.00	5410	16.23	16.39	16.23	0.00	16.24	0	0.00	16.250000,16.240000,16.230000,16.220000,16.210000	2528,967,743,281,1177	16.270000,16.280000,16.290000,16.300000,16.310000	31,324,1325,787,384
2019-12-2409:54:51	16.27	153481929.51	94107	0	13	0.00	5366	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	456,2528,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	72,324,1325,787,383
2019-12-2409:54:48	16.27	153380811.85	94045	0	13	0.00	5361	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	455,2528,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	143,324,1325,737,383
2019-12-2409:54:45	16.27	153343300.46	94022	0	13	0.00	5356	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	440,2508,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	156,249,1325,737,396
2019-12-2409:54:42	16.27	152978910.12	93798	0	13	0.00	5314	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	652,2508,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	160,224,1325,737,396
2019-12-2409:54:39	16.27	152978910.12	93798	0	13	0.00	5314	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	638,2508,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	159,224,1325,737,396
2019-12-2409:54:36	16.27	152936505.68	93772	0	13	0.00	5313	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	622,2447,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	147,223,1325,774,396
2019-12-2409:54:33	16.26	152898994.06	93749	0	13	0.00	5307	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	587,2449,967,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	148,223,1325,774,396
2019-12-2409:54:30	16.26	152885946.54	93741	0	13	0.00	5306	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	288,2449,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	121,223,1325,774,396
2019-12-2409:54:27	16.27	152847741.15	93717	0	13	0.00	5304	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	221,2449,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	144,223,1325,774,396
2019-12-2409:54:24	16.26	152836324.50	93710	0	13	0.00	5302	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	211,2401,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	140,215,1325,774,396
2019-12-2409:54:21	16.26	152803705.50	93690	0	13	0.00	5301	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	199,2404,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	127,214,1325,774,396
2019-12-2409:54:18	16.27	152802074.55	93689	0	13	0.00	5300	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	255,2404,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	83,214,1325,774,396
2019-12-2409:54:15	16.27	152797181.70	93686	0	13	0.00	5298	16.23	16.39	16.23	0.00	16.24	0	0.00	16.260000,16.250000,16.240000,16.230000,16.220000	226,2396,957,743,281	16.270000,16.280000,16.290000,16.300000,16.310000	85,214,1325,774,396
